sample,base_pose_world[0],base_pose_world[1],base_pose_world[2],base_pose_world[3],base_pose_world[4],base_pose_world[5],base_pose_world[6],base_pose_world[7],base_pose_world[8],base_pose_world[9],base_pose_world[10],base_pose_world[11],base_pose_world[12],base_pose_world[13],base_twist_world[0],base_twist_world[1],base_twist_world[2],base_twist_world[3],base_twist_world[4],base_twist_world[5],base_twist_world[6],base_twist_world[7],base_twist_world[8],base_twist_world[9],base_twist_world[10],base_twist_world[11],controller_target[0],controller_target[1],controller_target[2],controller_target[3],controller_target[4],controller_target[5],controller_target[6],controller_target[7],controller_target[8],controller_target[9],controller_target[10],controller_target[11],controller_target[12],controller_target[13],controller_target[14],controller_target[15],controller_target[16],controller_target[17],fingertip_origin_distance[0],fingertip_origin_distance[1],fingertip_position_base[0],fingertip_position_base[1],fingertip_position_base[2],fingertip_position_base[3],fingertip_position_base[4],fingertip_position_base[5],fingertip_position_base[6],fingertip_position_base[7],fingertip_position_base[8],fingertip_position_base[9],fingertip_position_base[10],fingertip_position_base[11],grasp_pose_base[0],grasp_pose_base[1],grasp_pose_base[2],grasp_pose_base[3],grasp_pose_base[4],grasp_pose_base[5],grasp_pose_base[6],grasp_pose_base[7],grasp_pose_base[8],grasp_pose_base[9],grasp_pose_base[10],grasp_pose_base[11],grasp_pose_base[12],grasp_pose_base[13],gripper_close_command[0],gripper_close_command[1],joint_position[0],joint_position[1],joint_position[2],joint_position[3],joint_position[4],joint_position[5],joint_position[6],joint_position[7],joint_position[8],joint_position[9],joint_position[10],joint_position[11],joint_position[12],joint_position[13],joint_position[14],joint_position[15],joint_position[16],joint_position[17],joint_position[18],joint_position[19],joint_position[20],joint_position[21],joint_position[22],joint_position[23],joint_position[24],joint_position[25],joint_velocity[0],joint_velocity[1],joint_velocity[2],joint_velocity[3],joint_velocity[4],joint_velocity[5],joint_velocity[6],joint_velocity[7],joint_velocity[8],joint_velocity[9],joint_velocity[10],joint_velocity[11],joint_velocity[12],joint_velocity[13],joint_velocity[14],joint_velocity[15],joint_velocity[16],joint_velocity[17],joint_velocity[18],joint_velocity[19],joint_velocity[20],joint_velocity[21],joint_velocity[22],joint_velocity[23],joint_velocity[24],joint_velocity[25],previous_action[0],previous_action[1],previous_action[2],previous_action[3],previous_action[4],previous_action[5],previous_action[6],previous_action[7],previous_action[8],previous_action[9],previous_action[10],previous_action[11],previous_action[12],previous_action[13],previous_action[14],previous_action[15],previous_action[16],previous_action[17],simulation_time_s[0]
819,-0.7123365998268127,-0.2100292444229126,-0.0036289405543357134,-0.9998624920845032,0.0016805551713332534,0.0030222097411751747,-0.016213063150644302,0.8519910573959351,-0.05674190819263458,-0.0036291086580604315,0.02025623992085457,0.002958341035991907,-0.00178937753662467,0.9997888803482056,0.0017992934444919229,0.09732946008443832,-4.56657204495059e-07,-1.533264912723098e-05,-9.991766091843601e-06,9.397301255376078e-06,0.005354474298655987,-0.004035028629004955,8.279922667497885e-07,1.2288229299883824e-05,1.6377088059016387e-06,0.002255768282338977,1.2000000476837158,0.18247827887535095,0.08390490710735321,0.824999988079071,-0.00853380560874939,0.10300000011920929,0.0,-0.13199999928474426,0.0,0.9877489805221558,0.1990094631910324,0.0051598805002868176,0.01861853338778019,-0.005032495595514774,0.10300000011920929,0.0,0.0,0.0,0.015607515349984169,0.05999307334423065,0.5827103853225708,-0.058836229145526886,1.1622858047485352,0.5840643644332886,-0.07438219338655472,1.16257643699646,0.6365745067596436,-0.0582217313349247,1.1558431386947632,0.636968195438385,-0.11821318417787552,1.156040906906128,0.5872332453727722,-0.06818491220474243,1.1584645509719849,0.9149817824363708,-0.022197216749191284,0.4004097282886505,0.04458298906683922,0.6417776346206665,-0.08375699073076248,1.1557973623275757,0.9998969435691833,-0.0016531177097931504,0.012838820926845074,0.006209877785295248,1.0,1.0,-0.2427511215209961,-0.5142393112182617,0.24275623261928558,1.197248101234436,0.050590891391038895,0.05305551737546921,0.053295522928237915,0.05169258266687393,0.09420119971036911,0.8252460360527039,-0.007248369511216879,0.05034784972667694,0.030205395072698593,-0.24275030195713043,-0.5142384171485901,0.24275493621826172,0.9851661920547485,0.0450710728764534,0.042750660330057144,0.042541854083538055,0.04419367387890816,0.012380331754684448,0.02569860778748989,-0.003147642593830824,0.1329001784324646,0.1786806583404541,-3.224473039153963e-05,4.7856483433861285e-06,1.0067720722872764e-05,0.011314663104712963,-0.0023561681155115366,-0.0034575858153402805,-0.003543249564245343,-0.0028147820848971605,-0.007685859687626362,-0.015354043804109097,0.003588629188016057,-0.015504729934036732,0.011215330101549625,-7.073103915899992e-06,5.78248136662296e-06,-1.7390833818353713e-05,0.01056754868477583,0.0010945635149255395,0.001540493918582797,0.0016159535152837634,0.0012463327730074525,-0.0075194453820586205,-0.01758025400340557,0.0031121601350605488,-0.008248488418757915,0.00918978825211525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.95833546947688
820,-0.7123286128044128,-0.2034207582473755,-0.0036291328724473715,-0.9998626112937927,0.001679179142229259,0.0030219012405723333,-0.016206583008170128,0.8522355556488037,-0.05694029480218887,-0.003628886304795742,0.02027144469320774,0.002958271885290742,-0.0017888089641928673,0.9997885227203369,0.001083743991330266,0.16113944351673126,-0.0005067077581770718,0.00047849357360973954,-0.0030871632043272257,5.166309711057693e-05,0.004974134732037783,-0.004147423896938562,-6.462759483838454e-05,-0.00026348268147557974,0.0002487994497641921,0.0021673610899597406,1.2000000476837158,0.18247827887535095,0.08390490710735321,0.824999988079071,-0.00853380560874939,0.10300000011920929,0.0,-0.1979999989271164,0.0,0.9877489805221558,0.1990094631910324,0.0051598805002868176,0.01861853338778019,-0.005032495595514774,0.10300000011920929,0.0,0.0,0.0,0.015513009391725063,0.060023870319128036,0.5820690989494324,-0.059165067970752716,1.162312388420105,0.5834129452705383,-0.07461738586425781,1.1625832319259644,0.6367620229721069,-0.058283641934394836,1.1558496952056885,0.6371458172798157,-0.11830595135688782,1.156049370765686,0.5865724086761475,-0.0683261826634407,1.1584781408309937,0.9149913191795349,-0.021885452792048454,0.4004480540752411,0.044195808470249176,0.6419617533683777,-0.08378394693136215,1.1558046340942383,0.9998973608016968,-0.001668276614509523,0.01282660011202097,0.006164609920233488,1.0,1.0,-0.24275058507919312,-0.5142391920089722,0.24275650084018707,1.1972712278366089,0.050473254173994064,0.05288241058588028,0.05311955511569977,0.051555123180150986,0.09352490305900574,0.8252944350242615,-0.006860930472612381,0.049351949244737625,0.030711250379681587,-0.2427498698234558,-0.514238715171814,0.24275484681129456,0.9851665496826172,0.04510767385363579,0.04280562698841095,0.04259843751788139,0.04423721134662628,0.012289296835660934,0.02567419968545437,-0.003179156454280019,0.13271573185920715,0.17902545630931854,-0.0015157777816057205,-0.0033464834559708834,0.0030601241160184145,0.011412353254854679,-0.0006107171066105366,-0.00327235646545887,-0.003885915270075202,-0.0030964037869125605,-0.00974233914166689,-0.00877644307911396,0.004911420866847038,-0.014466743916273117,0.0037420582957565784,0.00027951173251494765,-0.0003984440118074417,0.00042299708002246916,0.01064977515488863,0.00112767587415874,0.0013560234801843762,0.0013824928319081664,0.0010264705633744597,-0.0074211182072758675,-0.016494646668434143,0.002457965165376663,-0.011171559803187847,0.008892849087715149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00833547208458
821,-0.7124318480491638,-0.19357362389564514,-0.003628964303061366,-0.9998628497123718,0.0016802562167868018,0.003021946409717202,-0.01619311422109604,0.8524749875068665,-0.05711999163031578,-0.0036290274001657963,0.02028675191104412,0.0029587869066745043,-0.0017895892960950732,0.9997881650924683,-0.002819720422849059,0.22617533802986145,1.4679203559353482e-06,-2.2513129806611687e-05,-4.064163476868998e-06,-0.002472569467499852,0.0042593227699398994,-0.0008896206272765994,0.00026631008950062096,0.0057915919460356236,0.0013574681943282485,0.003403575625270605,1.2000000476837158,0.18247827887535095,0.08390490710735321,0.824999988079071,-0.00853380560874939,0.10300000011920929,0.0,-0.2639999985694885,0.0,0.9877489805221558,0.1990094631910324,0.0051598805002868176,0.01861853338778019,-0.005032495595514774,0.10300000011920929,0.0,0.0,0.0,0.01541615929454565,0.06004904955625534,0.5813703536987305,-0.059547558426856995,1.1623330116271973,0.5827096104621887,-0.0749034509062767,1.162579894065857,0.6369306445121765,-0.058364126831293106,1.1558550596237183,0.6373017430305481,-0.11841168999671936,1.1560574769973755,0.5858525037765503,-0.06847430765628815,1.1584839820861816,0.9149975776672363,-0.021616868674755096,0.40049007534980774,0.043815627694129944,0.6421257257461548,-0.08382462710142136,1.1558111906051636,0.999897837638855,-0.0016865499783307314,0.012816287577152252,0.006096166558563709,1.0,1.0,-0.24275125563144684,-0.514238715171814,0.24275563657283783,1.1972895860671997,0.05034557357430458,0.05269409716129303,0.05292755365371704,0.05140490084886551,0.09281814843416214,0.8253560066223145,-0.00658028619363904,0.048111431300640106,0.03144961968064308,-0.24275165796279907,-0.514239490032196,0.24275638163089752,0.9851669073104858,0.04514135792851448,0.042855605483055115,0.04264995828270912,0.044277120381593704,0.012152226641774178,0.02565358206629753,-0.0032174091320484877,0.13250473141670227,0.17936764657497406,-2.1926185581833124e-05,5.046039404987823e-06,1.0843710697372444e-05,0.011094949208199978,-0.002788502722978592,-0.004124749451875687,-0.004247669130563736,-0.003370843129232526,-0.007818336598575115,-0.014525031670928001,-0.0035646676551550627,-0.024411648511886597,0.013110997155308723,-0.00562876183539629,0.0021403508726507425,0.001989870797842741,0.009764463640749454,0.0014962749555706978,0.0018594956491142511,0.001979830674827099,0.0024385687429457903,-0.03661423176527023,-0.02076551876962185,0.03815404698252678,0.0020976122468709946,-0.0013034208677709103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.058335474692285
822,-0.7125971913337708,-0.18222393095493317,-0.003628958249464631,-0.9998639225959778,0.0016805391060188413,0.0030221797060221434,-0.016130957752466202,0.8527030348777771,-0.05729588121175766,-0.003629037644714117,0.020304158329963684,0.002958782482892275,-0.001789503381587565,0.9997878074645996,-0.0031886291690170765,0.21773165464401245,-1.4904595673215226e-06,-3.077752626268193e-05,-2.6892288587987423e-05,-0.0035288692452013493,0.004217997658997774,-0.00044544218690134585,0.00023543878342024982,0.005702524445950985,0.0015101804165169597,0.0032649701461195946,1.2000000476837158,0.18247827887535095,0.08390490710735321,0.824999988079071,-0.00853380560874939,0.10300000011920929,0.0,-0.1979999989271164,0.0,0.9877489805221558,0.1990094631910324,0.0051598805002868176,0.01861853338778019,-0.005032495595514774,0.10300000011920929,0.0,0.0,0.0,0.0154239097610116,0.06005397439002991,0.5806291103363037,-0.05972040444612503,1.1623318195343018,0.5819896459579468,-0.07508236169815063,1.1625691652297974,0.6370874643325806,-0.05845903232693672,1.1558597087860107,0.6374436616897583,-0.11851159483194351,1.1560660600662231,0.5851066708564758,-0.06850394606590271,1.1584786176681519,0.9149723649024963,-0.021890264004468918,0.40052536129951477,0.04388446360826492,0.6422765254974365,-0.08388204872608185,1.1558173894882202,0.9998984932899475,-0.0017183084273710847,0.012806539423763752,0.00599963404238224,1.0,1.0,-0.24275176227092743,-0.5142390727996826,0.24275624752044678,1.1973055601119995,0.050207801163196564,0.05248964577913284,0.05271857604384422,0.05124203488230705,0.09268533438444138,0.8254610896110535,-0.0072311838157474995,0.0473637655377388,0.0322406105697155,-0.24275176227092743,-0.5142393708229065,0.24275635182857513,0.9851672649383545,0.04517326131463051,0.0429033599793911,0.042699187994003296,0.04431513324379921,0.011958026327192783,0.025634216144680977,-0.0032837619073688984,0.13230453431606293,0.1795937567949295,-5.449305535876192e-05,-6.705019586661365e-06,-4.365220956970006e-05,0.010983896441757679,-0.002753513865172863,-0.0040748463943600655,-0.004127799533307552,-0.0032132836058735847,-0.010578945279121399,-0.013455967418849468,-0.004411103203892708,-0.013654920272529125,0.01644466631114483,-0.005633598193526268,0.0019458653405308723,0.00214507058262825,0.00980324111878872,0.0016034638974815607,0.0018777224468067288,0.0019834372214972973,0.0024487669579684734,-0.03824514150619507,-0.019598592072725296,0.03838740661740303,0.0013897181488573551,-0.0018844110891222954,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.10833547729999
823,-0.7127190828323364,-0.17266899347305298,-0.0036290786229074,-0.9998654723167419,0.001681272522546351,0.0030221797060221434,-0.01602904684841633,0.8529430031776428,-0.05746206268668175,-0.0036288630217313766,0.0203293077647686,0.002958654658868909,-0.0017898210790008307,0.9997873306274414,-0.001293452805839479,0.16730953752994537,-1.6231359040830284e-05,1.7658871001913212e-05,-0.00010510038555366918,-0.0046720257960259914,0.004258130677044392,-0.00019430821703281254,0.00023812399012967944,0.0056992992758750916,0.0014918692177161574,0.0026220735162496567,1.2000000476837158,0.18247827887535095,0.08390490710735321,0.824999988079071,-0.00853380560874939,0.10300000011920929,0.0,-0.13199999928474426,0.0,0.9877489805221558,0.1990094631910324,0.0051598805002868176,0.01861853338778019,-0.005032495595514774,0.10300000011920929,0.0,0.0,0.0,0.015437005087733269,0.0600547194480896,0.5798569321632385,-0.05979745835065842,1.1623128652572632,0.5812387466430664,-0.07517063617706299,1.1625516414642334,0.6372556090354919,-0.05851631984114647,1.1558645963668823,0.6375972628593445,-0.11856969445943832,1.1560763120651245,0.5843368768692017,-0.06850558519363403,1.158461332321167,0.9149323105812073,-0.02236086316406727,0.4005681574344635,0.044090330600738525,0.6424384713172913,-0.08396267145872116,1.1558246612548828,0.9998993277549744,-0.0017602515872567892,0.012798630632460117,0.005864238832145929,1.0,1.0,-0.24275194108486176,-0.5142384171485901,0.24275603890419006,1.1973164081573486,0.050065089017152786,0.052277930080890656,0.05250217393040657,0.051073502749204636,0.09269147366285324,0.8256040215492249,-0.008250960148870945,0.04697388783097267,0.03270021080970764,-0.24275165796279907,-0.5142396688461304,0.24275638163089752,0.9851701855659485,0.04520851746201515,0.04295622929930687,0.04275370016694069,0.04435720294713974,0.011686298064887524,0.025618303567171097,-0.0033709444105625153,0.13241873681545258,0.17948336899280548,-9.571269038133323e-05,-0.00011165605246787891,0.00010507994738873094,0.010907734744250774,-0.0027714679017663,-0.004152435809373856,-0.004201882518827915,-0.0032615524251013994,-0.015275108627974987,-0.013365051709115505,-0.0031142227817326784,-0.004769380670040846,-0.0012145773507654667,-0.005621170159429312,0.001962685026228428,0.002125845290720463,0.009791032411158085,0.0016062178183346987,0.0018971080426126719,0.0020064054988324642,0.002464682562276721,-0.03857605159282684,-0.01949322409927845,0.037843912839889526,0.00999695248901844,-0.005367141682654619,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.15833547990769
824,-0.7128061652183533,-0.16423779726028442,-0.0036289249546825886,-0.9998676180839539,0.0016814282862469554,0.0030218965839594603,-0.0158979669213295,0.8531914949417114,-0.05763208121061325,-0.003629132406786084,0.020366422832012177,0.002959068864583969,-0.0017894961638376117,0.9997866153717041,-0.0018379662651568651,0.17940722405910492,-3.563267455319874e-05,0.0004515613545663655,4.6014807594474405e-05,-0.00672104861587286,0.0037720780819654465,0.0002648371155373752,0.0002134692476829514,0.007502434775233269,0.0026065409183502197,0.0036908104084432125,1.2000000476837158,0.18247827887535095,0.08390490710735321,0.824999988079071,-0.00853380560874939,0.10300000011920929,0.0,-0.1979999989271164,0.0,0.9877489805221558,0.1990094631910324,0.0051598805002868176,0.01861853338778019,-0.005032495595514774,0.10300000011920929,0.0,0.0,0.0,0.015301126055419445,0.06010105088353157,0.5791174173355103,-0.06011100858449936,1.1622958183288574,0.5804835557937622,-0.07534926384687424,1.162527322769165,0.6374265551567078,-0.0585334375500679,1.1558637619018555,0.6377543807029724,-0.1186332032084465,1.156080961227417,0.5835833549499512,-0.06867315620183945,1.1584364175796509,0.9149171113967896,-0.02228640206158161,0.40064311027526855,0.04376194626092911,0.6426042318344116,-0.0840456560254097,1.155826210975647,0.9999001026153564,-0.0018031536601483822,0.012795700691640377,0.005724717862904072,1.0,1.0,-0.24275074899196625,-0.5142378807067871,0.24275532364845276,1.1973222494125366,0.04993649944663048,0.05208726227283478,0.05230754241347313,0.05092138051986694,0.09189766645431519,0.8257570862770081,-0.00842897780239582,0.046194542199373245,0.03277233988046646,-0.24275130033493042,-0.5142409801483154,0.24275711178779602,0.9851702451705933,0.04524507746100426,0.04301059991121292,0.042809464037418365,0.04439988359808922,0.011406178586184978,0.025612173601984978,-0.003460787469521165,0.13275383412837982,0.1793891191482544,0.0003870746004395187,-0.0002502491697669029,0.00013212896010372788,0.010893960483372211,-0.0023160676937550306,-0.0035948031581938267,-0.0037191410083323717,-0.0030307366978377104,-0.01613781414926052,-0.011290193535387516,-0.006943118292838335,-0.034759484231472015,0.016266372054815292,-0.007738049607723951,0.0007703285664319992,0.0035350406542420387,0.009447544813156128,0.0019261020934209228,0.0020878987852483988,0.002065694658085704,0.003119899658486247,-0.049489825963974,-0.020457856357097626,0.0690082535147667,0.01854805462062359,-0.01248864270746708,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.208335482515395
825,-0.7128973007202148,-0.15570412576198578,-0.003628979902714491,-0.9998700022697449,0.0016804244369268417,0.003020592499524355,-0.01574576459825039,0.853435754776001,-0.057801272720098495,-0.003629145445302129,0.020399490371346474,0.0029588642064481974,-0.0017895231721922755,0.9997859001159668,0.0025185849517583847,0.16036097705364227,-0.0018748886650428176,0.007997940294444561,-0.007270971313118935,-0.006621828768402338,0.005084297154098749,-0.0035577721428126097,-5.617091301246546e-05,-0.00024774030316621065,0.00022981960501056165,-0.0008232989348471165,1.2000000476837158,0.18247827887535095,0.08390490710735321,0.824999988079071,-0.00853380560874939,0.10300000011920929,0.0,-0.13199999928474426,0.0,0.9877489805221558,0.1990094631910324,0.0051598805002868176,0.01861853338778019,-0.005032495595514774,0.10300000011920929,0.0,0.0,0.0,0.01523394975811243,0.060093872249126434,0.578451931476593,-0.060348641127347946,1.1622647047042847,0.5798180103302002,-0.07551950216293335,1.1624928712844849,0.6375813484191895,-0.05860168859362602,1.1558679342269897,0.6378934383392334,-0.11869433522224426,1.1560907363891602,0.5829101204872131,-0.0687941312789917,1.158401608467102,0.9148853421211243,-0.0224473737180233,0.40072211623191833,0.0436205193400383,0.6427520513534546,-0.0841321051120758,1.155833125114441,0.9999009370803833,-0.001847670879215002,0.01278721634298563,0.0055793956853449345,1.0,1.0,-0.24274978041648865,-0.5142385363578796,0.24275445938110352,1.1973249912261963,0.04982196167111397,0.051917579025030136,0.05213385820388794,0.05078544095158577,0.09133300930261612,0.825944185256958,-0.009019897319376469,0.04557483643293381,0.033043038100004196,-0.24275068938732147,-0.5142392516136169,0.24275653064250946,0.9851718544960022,0.04527745023369789,0.043059878051280975,0.042860448360443115,0.04443936422467232,0.011113952845335007,0.025595519691705704,-0.003553413785994053,0.13284088671207428,0.1792648285627365,0.004104218445718288,-0.013410115614533424,0.0058685229159891605,0.013134151697158813,0.003632898908108473,-0.0022770396899431944,-0.003628950798884034,-0.003991546109318733,0.016267940402030945,0.03106827288866043,-0.04833317548036575,-0.021968351677060127,0.021045207977294922,8.715252624824643e-05,-0.00036966416519135237,0.00020316883455961943,0.010629074648022652,0.0010628666495904326,0.0012841583229601383,0.0013196280924603343,0.0009886539774015546,-0.01033910270780325,-0.016171298921108246,0.0005453120684251189,-0.0037901396863162518,0.007086463272571564,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2583354851231
826,-0.7129862904548645,-0.14759545028209686,-0.0036289039999246597,-0.9998722672462463,0.0016821430763229728,0.003021255834028125,-0.01560343150049448,0.8536755442619324,-0.057947199791669846,-0.0036293971352279186,0.020427744835615158,0.002958633005619049,-0.0017886620480567217,0.999785304069519,-0.0017737798625603318,0.1752242147922516,-3.2851573905645637e-07,-2.569325988588389e-05,-1.2014159437967464e-05,-0.009115646593272686,0.0029999297112226486,0.0014629620127379894,7.542462844867259e-05,0.008448252454400063,0.0040002367459237576,0.0037478592712432146,1.2000000476837158,0.18247827887535095,0.08390490710735321,0.824999988079071,-0.00853380560874939,0.10300000011920929,0.0,-0.1979999989271164,0.0,0.9877489805221558,0.1990094631910324,0.0051598805002868176,0.01861853338778019,-0.005032495595514774,0.10300000011920929,0.0,0.0,0.0,0.015256449580192566,0.060073357075452805,0.5778192281723022,-0.060669057071208954,1.1622248888015747,0.579181432723999,-0.07586300373077393,1.1624431610107422,0.6377210021018982,-0.05869575962424278,1.1558681726455688,0.638015866279602,-0.11876796185970306,1.1560959815979004,0.5822633504867554,-0.06903418898582458,1.1583564281463623,0.9148648977279663,-0.022267183288931847,0.4008331596851349,0.04311774671077728,0.6428840160369873,-0.08422023057937622,1.155835509300232,0.9999017119407654,-0.001889158971607685,0.012785551138222218,0.005431207362562418,1.0,1.0,-0.24275192618370056,-0.5142385959625244,0.2427559196949005,1.1973239183425903,0.04972254857420921,0.05176924169063568,0.05198116973042488,0.05066489428281784,0.09019580483436584,0.8261632919311523,-0.009114746935665607,0.04512890800833702,0.033607300370931625,-0.24275149405002594,-0.5142411589622498,0.24275797605514526,0.9851729273796082,0.04530790075659752,0.04310476407408714,0.04290665313601494,0.04447478428483009,0.010816787369549274,0.02559209242463112,-0.003640288719907403,0.13280172646045685,0.17919698357582092,1.3428742022369988e-05,3.865141479764134e-06,1.2721992789010983e-05,0.010675841942429543,-0.002108055166900158,-0.0031559569761157036,-0.003283172380179167,-0.0026282237377017736,-0.021253511309623718,-0.011465919204056263,-0.0052505116909742355,-0.003919979091733694,0.008623750880360603,-0.009274568408727646,-6.723171100020409e-05,0.004991260822862387,0.009399617090821266,0.002604087581858039,0.002305051311850548,0.002098115859553218,0.003250157693400979,-0.053974829614162445,-0.01831846684217453,0.08061346411705017,0.013252531178295612,-0.007447659503668547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3083354877308
827,-0.7131357192993164,-0.13742077350616455,-0.0036290152929723263,-0.9998746514320374,0.0016827179351821542,0.003021068638190627,-0.015451163053512573,0.8539154529571533,-0.05807166546583176,-0.0036289761774241924,0.020457252860069275,0.002958483761176467,-0.001789961359463632,0.9997847080230713,-0.0033572115935385227,0.22850048542022705,-2.3387234250549227e-05,0.0002796970366034657,4.246227035764605e-05,-0.012030873447656631,0.005079358816146851,-0.0024019605480134487,-1.899887536183087e-07,6.576877694897121e-06,3.854567239613971e-06,-0.001449481351301074,1.2000000476837158,0.18247827887535095,0.08390490710735321,0.824999988079071,-0.00853380560874939,0.10300000011920929,0.0,-0.2639999985694885,0.0,0.9877489805221558,0.1990094631910324,0.0051598805002868176,0.01861853338778019,-0.005032495595514774,0.10300000011920929,0.0,0.0,0.0,0.015307264402508736,0.06017288938164711,0.5771036148071289,-0.0610959567129612,1.1621743440628052,0.5784584283828735,-0.07634180039167404,1.1623772382736206,0.6378545165061951,-0.05869172886013985,1.1558691263198853,0.638134241104126,-0.11886351555585861,1.1561025381088257,0.5815279483795166,-0.0693678930401802,1.158298134803772,0.9148454070091248,-0.021896103397011757,0.40097829699516296,0.04236503317952156,0.6430127620697021,-0.08430392295122147,1.155839204788208,0.9999024271965027,-0.0019300463609397411,0.01278157439082861,0.0052904412150382996,1.0,1.0,-0.2427515983581543,-0.5142390727996826,0.2427562177181244,1.197319746017456,0.04961489513516426,0.051608890295028687,0.05181514844298363,0.05053228139877319,0.08861026912927628,0.8264366388320923,-0.00898650847375393,0.04460537061095238,0.03439750894904137,-0.2427511066198349,-0.514239490032196,0.24275578558444977,0.985174298286438,0.04533662274479866,0.043148551136255264,0.04295186325907707,0.04450969398021698,0.010534015484154224,0.025584153831005096,-0.0037256316281855106,0.133250892162323,0.17926573753356934,0.00041438150219619274,-0.00013969000428915024,5.969021003693342e-05,0.01068650558590889,-0.0025233577471226454,-0.0038478458300232887,-0.004022493027150631,-0.003285997547209263,-0.021106647327542305,-0.00900330115109682,-0.01359517127275467,-0.00464924331754446,0.004234950989484787,-7.409040335915051e-06,7.145499694161117e-07,4.158557203481905e-06,0.01055173110216856,0.0007997028878889978,0.001125698909163475,0.0012210904387757182,0.0009612544090487063,-0.010079506784677505,-0.017178470268845558,0.0012565862853080034,0.011032842099666595,0.013443171977996826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.358335490338504
828,-0.7133671641349792,-0.12428896874189377,-0.0036289989948272705,-0.9998778700828552,0.0016834345879033208,0.0030206297524273396,-0.015234862454235554,0.8541581034660339,-0.05820334702730179,-0.0036292418371886015,0.02049696259200573,0.002958041150122881,-0.0017885142005980015,0.9997838735580444,-0.005308471620082855,0.29046913981437683,-1.3865568462279043e-06,-6.72077112540137e-06,-1.0918543011939619e-05,-0.013984697870910168,0.004522605333477259,0.0021244557574391365,0.0006085779168643057,0.009690814651548862,0.0011010693851858377,0.0016816426068544388,1.2000000476837158,0.18247827887535095,0.08390490710735321,0.824999988079071,-0.00853380560874939,0.10300000011920929,0.0,-0.33000001311302185,0.0,0.9877489805221558,0.1990094631910324,0.0051598805002868176,0.01861853338778019,-0.005032495595514774,0.10300000011920929,0.0,0.0,0.0,0.01533117238432169,0.060270532965660095,0.5761671662330627,-0.06162774935364723,1.1620945930480957,0.5775136947631836,-0.07689857482910156,1.1622775793075562,0.6379788517951965,-0.05869736522436142,1.1558668613433838,0.6382423639297485,-0.11896684765815735,1.1561050415039062,0.5805673599243164,-0.06974896043539047,1.1582072973251343,0.9148021340370178,-0.02151414565742016,0.40118566155433655,0.041524745523929596,0.6431319117546082,-0.08439093083143234,1.1558388471603394,0.99990314245224,-0.0019663828425109386,0.012783428654074669,0.005144055932760239,1.0,1.0,-0.24275152385234833,-0.5142390727996826,0.2427561730146408,1.1973105669021606,0.04947386309504509,0.05139804258942604,0.051596030592918396,0.05035638064146042,0.08680619299411774,0.8268442749977112,-0.008925504982471466,0.04377724602818489,0.035352569073438644,-0.24275116622447968,-0.5142407417297363,0.24275754392147064,0.9851750135421753,0.04536459967494011,0.04318967089056969,0.04299415647983551,0.044542182236909866,0.010240335948765278,0.025587763637304306,-0.0038022841326892376,0.13366609811782837,0.17935842275619507,-2.5467905288678594e-05,-1.0081542313855607e-05,0.0005645703640766442,0.010507570579648018,-0.0035086714196950197,-0.005253056529909372,-0.005498589016497135,-0.004421725403517485,-0.02368028648197651,-0.0064462581649422646,-0.015089454129338264,-0.0254821740090847,0.019659318029880524,-0.008847133256494999,0.002888171933591366,0.002178455237299204,0.008966159075498581,0.0009916223352774978,0.0018519720761105418,0.002119228010997176,0.0035592259373515844,-0.05710192769765854,-0.026240941137075424,0.07606582343578339,0.022997329011559486,-0.014329607598483562,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.40833549294621
