sample,time_s,raw_points,rate_points_pickup_excluded,score_time_s,points_per_s,first_contact_tick,pickup,first_sleeve,opposite_shoulder,second_sleeve,overall_dressing,reward,done
531,26.608334721066058,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
532,26.65833472367376,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
533,26.708334726281464,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
534,26.758334728889167,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
535,26.80833473149687,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
536,26.858334734104574,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
537,26.908334736712277,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
538,26.95833473931998,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
539,27.008334741927683,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
540,27.058334744535387,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
541,27.10833474714309,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
542,27.158334749750793,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
543,27.208334752358496,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
544,27.2583347549662,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
545,27.308334757573903,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
546,27.358334760181606,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
547,27.40833476278931,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
548,27.458334765397012,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
549,27.508334768004715,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
550,27.55833477061242,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
551,27.608334773220122,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
552,27.658334775827825,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
553,27.70833477843553,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
554,27.75833478104323,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
555,27.808334783650935,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
556,27.858334786258638,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
557,27.90833478886634,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
558,27.958334791474044,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
559,28.008334794081748,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
560,28.05833479668945,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
561,28.108334799297154,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
562,28.158334801904857,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
563,28.20833480451256,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
564,28.258334807120264,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
565,28.308334809727967,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
566,28.35833481233567,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
567,28.408334814943373,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
568,28.458334817551076,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
569,28.50833482015878,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
570,28.558334822766483,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
571,28.608334825374186,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
572,28.65833482798189,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
573,28.708334830589592,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
574,28.758334833197296,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
575,28.808334835805,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
576,28.858334838412702,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
577,28.908334841020405,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
578,28.95833484362811,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
579,29.00833484623581,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
580,29.058334848843515,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
581,29.108334851451218,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
582,29.15833485405892,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
583,29.208334856666625,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
584,29.258334859274328,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
585,29.30833486188203,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
586,29.358334864489734,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
587,29.408334867097437,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
588,29.45833486970514,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
589,29.508334872312844,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
590,29.558334874920547,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
591,29.60833487752825,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
592,29.658334880135953,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
593,29.708334882743657,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
594,29.75833488535136,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
595,29.808334887959063,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
596,29.858334890566766,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
597,29.90833489317447,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
598,29.958334895782173,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
599,30.008334898389876,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
600,30.05833490099758,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
601,30.108334903605282,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
602,30.158334906212986,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
603,30.20833490882069,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
604,30.258334911428392,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
605,30.308334914036095,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
606,30.3583349166438,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
607,30.4083349192515,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
608,30.458334921859205,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
609,30.508334924466908,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
610,30.55833492707461,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
611,30.608334929682314,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
612,30.658334932290018,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
613,30.70833493489772,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
614,30.758334937505424,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
615,30.808334940113127,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
616,30.85833494272083,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
617,30.908334945328534,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
618,30.958334947936237,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
619,31.00833495054394,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
620,31.058334953151643,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
621,31.108334955759346,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
622,31.15833495836705,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
623,31.208334960974753,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
624,31.258334963582456,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
625,31.30833496619016,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
626,31.358334968797863,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
627,31.408334971405566,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
628,31.45833497401327,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
629,31.508334976620972,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
630,31.558334979228675,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
631,31.60833498183638,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
632,31.658334984444082,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
633,31.708334987051785,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
634,31.758334989659488,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
635,31.80833499226719,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
636,31.858334994874895,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
637,31.908334997482598,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
638,31.9583350000903,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
639,32.008335002698004,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
640,32.05833500530571,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
641,32.10833500791341,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
642,32.158335010521114,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
643,32.20833501312882,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
644,32.25833501573652,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
645,32.30833501834422,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
646,32.35833502095193,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
647,32.40833502355963,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
648,32.45833502616733,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
649,32.508335028775036,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
650,32.55833503138274,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
651,32.60833503399044,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
652,32.658335036598146,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
653,32.70833503920585,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
654,32.75833504181355,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
655,32.808335044421256,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
656,32.85833504702896,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
657,32.90833504963666,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
658,32.958335052244365,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
659,33.00833505485207,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
660,33.05833505745977,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
661,33.108335060067475,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
662,33.15833506267518,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
663,33.20833506528288,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
664,33.258335067890584,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
665,33.30833507049829,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
666,33.35833507310599,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
667,33.408335075713694,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
668,33.4583350783214,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
669,33.5083350809291,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
670,33.558335083536804,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
671,33.60833508614451,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
672,33.65833508875221,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
673,33.70833509135991,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
674,33.75833509396762,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
675,33.80833509657532,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
676,33.85833509918302,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
677,33.908335101790726,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
678,33.95833510439843,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
679,34.00833510700613,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
680,34.058335109613836,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
681,34.10833511222154,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
682,34.15833511482924,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
683,34.208335117436945,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
684,34.25833512004465,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
685,34.30833512265235,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
686,34.358335125260055,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
687,34.40833512786776,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
688,34.45833513047546,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
689,34.508335133083165,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
690,34.55833513569087,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
691,34.60833513829857,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
692,34.658335140906274,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
693,34.70833514351398,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
694,34.75833514612168,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
695,34.808335148729384,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
696,34.85833515133709,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
697,34.90833515394479,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
698,34.958335156552494,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
699,35.0083351591602,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
700,35.0583351617679,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
701,35.1083351643756,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
702,35.158335166983306,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
703,35.20833516959101,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
704,35.25833517219871,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
705,35.308335174806416,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
706,35.35833517741412,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
707,35.40833518002182,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
708,35.458335182629526,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
709,35.50833518523723,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
710,35.55833518784493,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
711,35.608335190452635,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
712,35.65833519306034,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
713,35.70833519566804,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
714,35.758335198275745,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
715,35.80833520088345,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
716,35.85833520349115,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
717,35.908335206098855,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
718,35.95833520870656,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
719,36.00833521131426,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
720,36.058335213921964,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
721,36.10833521652967,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
722,36.15833521913737,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
723,36.208335221745074,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
724,36.25833522435278,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
725,36.30833522696048,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
726,36.35833522956818,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
727,36.40833523217589,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
728,36.45833523478359,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
729,36.50833523739129,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
730,36.558335239998996,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
731,36.6083352426067,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
732,36.6583352452144,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
733,36.708335247822106,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
734,36.75833525042981,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
735,36.80833525303751,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
736,36.858335255645216,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
737,36.90833525825292,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
738,36.95833526086062,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
739,37.008335263468325,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
740,37.05833526607603,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
741,37.10833526868373,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
742,37.158335271291435,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
743,37.20833527389914,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
744,37.25833527650684,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
745,37.308335279114544,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
746,37.35833528172225,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
747,37.40833528432995,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
748,37.458335286937654,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
749,37.50833528954536,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
750,37.55833529215306,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
751,37.608335294760764,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
752,37.65833529736847,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
753,37.70833529997617,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
754,37.75833530258387,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
755,37.80833530519158,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
756,37.85833530779928,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
757,37.90833531040698,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
758,37.958335313014686,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
759,38.00833531562239,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
760,38.05833531823009,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
761,38.108335320837796,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
762,38.1583353234455,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
763,38.2083353260532,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
764,38.258335328660905,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
765,38.30833533126861,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
766,38.35833533387631,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
767,38.408335336484015,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
768,38.45833533909172,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
769,38.50833534169942,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
770,38.558335344307125,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
771,38.60833534691483,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
772,38.65833534952253,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
773,38.708335352130234,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
774,38.75833535473794,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
775,38.80833535734564,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
776,38.858335359953344,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
777,38.90833536256105,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
778,38.95833536516875,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
779,39.00833536777645,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
780,39.05833537038416,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
781,39.10833537299186,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
782,39.15833537559956,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
783,39.208335378207266,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
784,39.25833538081497,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
785,39.30833538342267,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
786,39.358335386030376,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
787,39.40833538863808,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
788,39.45833539124578,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
789,39.508335393853486,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
790,39.55833539646119,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
791,39.60833539906889,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
792,39.658335401676595,5.0,0.0,0.0,0,6244,5.0,0.0,0.0,0.0,0.0,0.0,0
